time,battery_type,home_id,battery_current,battery_voltage,load_current,solar_current,solar_voltage,temperature,interval_s,temperature_raw,temperature_valid,generation
2026-07-29T11:25:28+00:00,LEAD_ACID,home_001,-2.48,12.257,9.69,7.21,18.25,33.6,,,,
2026-07-29T11:25:33+00:00,LEAD_ACID,home_001,-7.58,12.257,14.5,6.92,18.54,26.1,,,,
2026-07-29T11:25:38+00:00,LEAD_ACID,home_001,-2.55,12.257,10.16,7.61,18.56,32.9,,,,
2026-07-29T11:25:43+00:00,LEAD_ACID,home_001,-2.54,12.257,9.66,7.12,18.68,26.5,,,,
2026-07-29T11:25:48+00:00,LEAD_ACID,home_001,-7.94,12.257,15.1,7.16,18.36,30.7,,,,
2026-07-29T11:25:53+00:00,LEAD_ACID,home_001,0.08,12.257,6.85,6.93,18.63,25.2,,,,
2026-07-29T11:25:58+00:00,LEAD_ACID,home_001,-5.8,12.257,13.36,7.56,18.45,28.9,,,,
2026-07-29T11:26:03+00:00,LEAD_ACID,home_001,-5.15,12.257,12.16,7.01,18.48,33.8,,,,
2026-07-29T11:26:08+00:00,LEAD_ACID,home_001,-5.69,12.257,13.01,7.32,18.4,27.0,,,,
2026-07-29T11:26:13+00:00,LEAD_ACID,home_001,-7.18,12.257,14.54,7.36,18.53,28.0,,,,
2026-07-29T11:26:18+00:00,LEAD_ACID,home_001,-7.22,12.257,14.1,6.88,18.44,34.0,,,,
2026-07-29T11:26:23+00:00,LEAD_ACID,home_001,0.67,12.257,6.74,7.41,18.66,27.3,,,,
2026-07-29T11:26:28+00:00,LEAD_ACID,home_001,-5.5,12.257,12.41,6.91,18.29,27.9,,,,
2026-07-29T11:26:33+00:00,LEAD_ACID,home_001,-7.32,12.257,14.51,7.19,18.34,31.5,,,,
2026-07-29T11:26:38+00:00,LEAD_ACID,home_001,-4.68,12.257,11.78,7.1,18.31,31.8,,,,
2026-07-29T11:26:43+00:00,LEAD_ACID,home_001,-6.84,12.257,14.09,7.25,18.66,32.2,,,,
2026-07-29T11:26:48+00:00,LEAD_ACID,home_001,-7.39,12.257,14.78,7.39,18.36,27.6,,,,
2026-07-29T11:26:53+00:00,LEAD_ACID,home_001,-4.51,12.257,11.82,7.31,18.58,32.8,,,,
2026-07-29T11:26:58+00:00,LEAD_ACID,home_001,-3.53,12.257,10.94,7.41,18.53,30.2,,,,
2026-07-29T11:27:03+00:00,LEAD_ACID,home_001,-2.74,12.257,9.95,7.21,18.44,26.5,,,,
2026-07-29T11:27:08+00:00,LEAD_ACID,home_001,-9.25,12.257,16.22,6.97,18.47,33.1,,,,
2026-07-29T11:27:13+00:00,LEAD_ACID,home_001,-2.28,12.257,9.6,7.32,18.3,29.2,,,,
2026-07-29T11:27:20+00:00,LEAD_ACID,home_001,-0.73,12.257,7.88,7.15,18.27,27.2,,,,
2026-07-29T11:27:23+00:00,LEAD_ACID,home_001,-3.92,12.257,11.15,7.23,18.3,34.3,,,,
2026-07-29T11:27:28+00:00,LEAD_ACID,home_001,-5.69,12.257,13.26,7.57,18.54,25.9,,,,
2026-07-29T11:27:33+00:00,LEAD_ACID,home_001,-6.62,12.257,13.72,7.1,18.52,28.3,,,,
2026-07-29T11:27:38+00:00,LEAD_ACID,home_001,-2.31,12.257,9.16,6.85,18.52,35.0,,,,
2026-07-29T11:27:43+00:00,LEAD_ACID,home_001,-6.29,12.257,13.66,7.37,18.66,34.6,,,,
2026-07-29T11:27:48+00:00,LEAD_ACID,home_001,-6.4,12.257,13.9,7.5,18.41,31.4,,,,
2026-07-29T11:27:53+00:00,LEAD_ACID,home_001,-5.07,12.257,12.0,6.93,18.64,34.3,,,,
2026-07-29T11:29:16+00:00,LEAD_ACID,home_001,-3.29,12.257,10.1,6.81,18.58,34.5,,,,
2026-07-29T11:29:18+00:00,LEAD_ACID,home_001,-8.81,12.257,16.26,7.45,18.59,26.8,,,,
2026-07-29T11:29:23+00:00,LEAD_ACID,home_001,-4.83,12.256,11.99,7.16,18.7,27.5,,,,
2026-07-29T11:29:28+00:00,LEAD_ACID,home_001,-2.84,12.256,10.44,7.6,18.66,25.8,,,,
2026-07-29T11:29:33+00:00,LEAD_ACID,home_001,-1.33,12.256,8.91,7.58,18.44,27.8,,,,
2026-07-29T11:29:38+00:00,LEAD_ACID,home_001,-7.41,12.256,14.8,7.39,18.73,25.4,,,,
2026-07-29T11:29:43+00:00,LEAD_ACID,home_001,-1.7,12.256,8.9,7.2,18.32,31.5,,,,
2026-07-29T11:29:48+00:00,LEAD_ACID,home_001,-5.35,12.256,12.68,7.33,18.6,29.4,,,,
2026-07-29T11:29:53+00:00,LEAD_ACID,home_001,-5.8,12.256,13.08,7.28,18.56,34.3,,,,
2026-07-29T11:29:58+00:00,LEAD_ACID,home_001,-8.42,12.256,15.46,7.04,18.72,26.0,,,,
2026-07-29T11:30:03+00:00,LEAD_ACID,home_001,0.11,12.256,6.99,7.1,18.29,34.0,,,,
2026-07-29T11:30:08+00:00,LEAD_ACID,home_001,-8.54,12.256,16.11,7.57,18.43,29.2,,,,
2026-07-29T11:30:13+00:00,LEAD_ACID,home_001,-5.52,12.256,12.76,7.24,18.61,28.8,,,,
2026-07-29T11:30:18+00:00,LEAD_ACID,home_001,-0.46,12.256,7.4,6.94,18.67,26.8,,,,
2026-07-29T11:30:23+00:00,LEAD_ACID,home_001,-1.52,12.256,8.43,6.91,18.32,33.5,,,,
2026-07-29T11:30:28+00:00,LEAD_ACID,home_001,-4.03,12.256,11.16,7.13,18.5,34.6,,,,
2026-07-29T11:30:33+00:00,LEAD_ACID,home_001,0.55,12.256,6.99,7.54,18.72,34.9,,,,
2026-07-29T11:30:38+00:00,LEAD_ACID,home_001,-9.36,12.256,16.66,7.3,18.47,28.5,,,,
2026-07-29T11:30:43+00:00,LEAD_ACID,home_001,-2.75,12.256,10.24,7.49,18.66,25.4,,,,
2026-07-29T11:30:48+00:00,LEAD_ACID,home_001,-5.84,12.256,13.44,7.6,18.67,34.3,,,,
2026-07-29T11:30:53+00:00,LEAD_ACID,home_001,-8.37,12.256,15.47,7.1,18.66,27.9,,,,
2026-07-29T11:30:58+00:00,LEAD_ACID,home_001,-6.94,12.256,14.21,7.27,18.42,28.8,,,,
2026-07-29T11:31:03+00:00,LEAD_ACID,home_001,-7.5,12.256,14.46,6.96,18.45,30.8,,,,
2026-07-29T11:31:08+00:00,LEAD_ACID,home_001,-7.88,12.256,14.94,7.06,18.38,30.3,,,,
2026-07-29T11:31:13+00:00,LEAD_ACID,home_001,-4.62,12.256,12.17,7.55,18.59,31.1,,,,
2026-07-29T11:31:18+00:00,LEAD_ACID,home_001,-4.82,12.256,12.43,7.61,18.29,30.8,,,,
2026-07-29T11:31:23+00:00,LEAD_ACID,home_001,-3.28,12.256,10.6,7.32,18.38,34.5,,,,
2026-07-29T11:31:28+00:00,LEAD_ACID,home_001,-1.66,12.256,8.76,7.1,18.29,25.7,,,,
2026-07-29T11:31:33+00:00,LEAD_ACID,home_001,-7.82,12.256,14.67,6.85,18.61,25.2,,,,
2026-07-29T11:31:38+00:00,LEAD_ACID,home_001,-3.89,12.256,11.33,7.44,18.64,30.4,,,,
2026-07-29T11:31:43+00:00,LEAD_ACID,home_001,-1.97,12.256,9.5,7.53,18.26,29.5,,,,
2026-07-29T11:31:48+00:00,LEAD_ACID,home_001,-4.44,12.256,11.34,6.9,18.35,33.8,,,,
2026-07-29T11:31:53+00:00,LEAD_ACID,home_001,0.5,12.256,6.97,7.47,18.43,26.4,,,,
2026-07-29T11:31:58+00:00,LEAD_ACID,home_001,-3.35,12.256,10.8,7.45,18.34,26.5,,,,
2026-07-29T11:32:03+00:00,LEAD_ACID,home_001,-7.15,12.256,14.37,7.22,18.49,32.1,,,,
2026-07-29T11:32:08+00:00,LEAD_ACID,home_001,-6.0,12.256,13.42,7.42,18.43,31.9,,,,
2026-07-29T11:32:14+00:00,LEAD_ACID,home_001,-8.84,12.256,16.04,7.2,18.75,31.7,,,,
2026-07-29T11:32:18+00:00,LEAD_ACID,home_001,-8.87,12.256,15.94,7.07,18.65,32.0,,,,
2026-07-29T11:32:23+00:00,LEAD_ACID,home_001,-5.95,12.256,13.2,7.25,18.42,27.4,,,,
2026-07-29T11:32:28+00:00,LEAD_ACID,home_001,-1.06,12.256,7.96,6.9,18.38,32.2,,,,
2026-07-29T11:32:33+00:00,LEAD_ACID,home_001,-0.86,12.256,8.42,7.56,18.48,28.9,,,,
2026-07-29T11:32:38+00:00,LEAD_ACID,home_001,-0.25,12.256,7.09,6.84,18.46,25.4,,,,
2026-07-29T11:32:43+00:00,LEAD_ACID,home_001,-7.44,12.256,14.78,7.34,18.71,30.5,,,,
2026-07-29T11:32:49+00:00,LEAD_ACID,home_001,-9.11,12.256,16.37,7.26,18.5,30.2,,,,
2026-07-29T11:32:53+00:00,LEAD_ACID,home_001,-4.51,12.256,11.38,6.87,18.36,32.7,,,,
2026-07-29T11:32:59+00:00,LEAD_ACID,home_001,-7.16,12.256,14.42,7.26,18.39,31.4,,,,
2026-07-29T11:33:03+00:00,LEAD_ACID,home_001,-4.71,12.256,11.9,7.19,18.27,31.1,,,,
2026-07-29T11:33:09+00:00,LEAD_ACID,home_001,-0.98,12.256,8.21,7.23,18.42,33.7,,,,
2026-07-29T11:33:13+00:00,LEAD_ACID,home_001,-5.44,12.256,12.41,6.97,18.36,28.4,,,,
2026-07-29T11:33:19+00:00,LEAD_ACID,home_001,-8.89,12.256,15.9,7.01,18.42,31.5,,,,
2026-07-29T11:33:24+00:00,LEAD_ACID,home_001,-0.3,12.256,7.23,6.93,18.28,34.1,,,,
2026-07-29T11:33:29+00:00,LEAD_ACID,home_001,-1.73,12.256,9.07,7.34,18.37,33.4,,,,
2026-07-29T11:33:34+00:00,LEAD_ACID,home_001,-6.14,12.256,13.1,6.96,18.53,26.2,,,,
2026-07-29T11:33:39+00:00,LEAD_ACID,home_001,-1.2,12.256,8.57,7.37,18.69,29.9,,,,
2026-07-29T11:33:44+00:00,LEAD_ACID,home_001,-1.89,12.256,8.9,7.01,18.51,34.8,,,,
2026-07-29T11:33:49+00:00,LEAD_ACID,home_001,-3.3,12.256,10.15,6.85,18.72,28.1,,,,
2026-07-29T11:33:54+00:00,LEAD_ACID,home_001,-8.94,12.256,16.08,7.14,18.59,30.3,,,,
2026-07-29T11:33:59+00:00,LEAD_ACID,home_001,-5.6,12.256,13.09,7.49,18.51,31.6,,,,
2026-07-29T11:34:04+00:00,LEAD_ACID,home_001,-2.34,12.256,9.54,7.2,18.33,27.9,,,,
2026-07-29T11:34:09+00:00,LEAD_ACID,home_001,-6.59,12.256,13.71,7.12,18.3,25.0,,,,
2026-07-29T11:34:14+00:00,LEAD_ACID,home_001,-3.31,12.256,10.28,6.97,18.39,30.7,,,,
2026-07-29T11:34:19+00:00,LEAD_ACID,home_001,-4.64,12.256,11.74,7.1,18.65,26.6,,,,
2026-07-29T11:34:24+00:00,LEAD_ACID,home_001,-1.81,12.256,8.89,7.08,18.3,28.4,,,,
2026-07-29T11:34:29+00:00,LEAD_ACID,home_001,-8.37,12.256,15.36,6.99,18.42,28.5,,,,
2026-07-29T11:34:34+00:00,LEAD_ACID,home_001,-6.07,12.256,12.97,6.9,18.41,30.9,,,,
2026-07-29T11:34:39+00:00,LEAD_ACID,home_001,-1.52,12.256,8.83,7.31,18.74,26.7,,,,
2026-07-29T11:34:44+00:00,LEAD_ACID,home_001,-7.01,12.256,14.03,7.02,18.4,28.5,,,,
2026-07-29T11:34:49+00:00,LEAD_ACID,home_001,-8.97,12.255,16.16,7.19,18.6,26.9,,,,
2026-07-29T11:34:54+00:00,LEAD_ACID,home_001,-5.37,12.255,12.22,6.85,18.72,28.9,,,,
2026-07-29T11:34:59+00:00,LEAD_ACID,home_001,-0.86,12.255,8.13,7.27,18.48,34.8,,,,
2026-07-29T11:35:04+00:00,LEAD_ACID,home_001,-1.13,12.255,8.31,7.18,18.51,25.9,,,,
2026-07-29T11:35:09+00:00,LEAD_ACID,home_001,-2.11,12.255,8.97,6.86,18.72,33.3,,,,
2026-07-29T11:35:14+00:00,LEAD_ACID,home_001,-4.57,12.255,11.67,7.1,18.58,31.2,,,,
2026-07-29T11:35:19+00:00,LEAD_ACID,home_001,-0.66,12.255,7.89,7.23,18.36,30.6,,,,
2026-07-29T11:35:24+00:00,LEAD_ACID,home_001,-7.83,12.256,15.11,7.28,18.63,28.0,,,,
2026-07-29T11:35:29+00:00,LEAD_ACID,home_001,-5.04,12.255,12.27,7.23,18.65,30.6,,,,
2026-07-29T11:35:34+00:00,LEAD_ACID,home_001,-6.45,12.255,13.94,7.49,18.56,25.3,,,,
2026-07-29T11:35:39+00:00,LEAD_ACID,home_001,-4.5,12.255,11.86,7.36,18.44,30.7,,,,
2026-07-29T11:35:44+00:00,LEAD_ACID,home_001,0.33,12.255,6.75,7.08,18.34,30.9,,,,
2026-07-29T11:35:49+00:00,LEAD_ACID,home_001,-5.25,12.255,12.3,7.05,18.54,28.2,,,,
2026-07-29T11:35:54+00:00,LEAD_ACID,home_001,-2.8,12.255,10.08,7.28,18.39,33.1,,,,
2026-07-29T11:35:59+00:00,LEAD_ACID,home_001,-3.16,12.255,10.47,7.31,18.65,26.3,,,,
2026-07-29T11:36:04+00:00,LEAD_ACID,home_001,-3.96,12.255,11.33,7.37,18.49,27.6,,,,
2026-07-29T11:36:09+00:00,LEAD_ACID,home_001,-2.23,12.255,9.68,7.45,18.44,29.9,,,,
2026-07-29T11:36:14+00:00,LEAD_ACID,home_001,-7.92,12.255,15.41,7.49,18.71,32.4,,,,
2026-07-29T11:36:19+00:00,LEAD_ACID,home_001,-0.38,12.255,7.42,7.04,18.51,25.6,,,,
2026-07-29T11:36:24+00:00,LEAD_ACID,home_001,-3.63,12.255,10.55,6.92,18.37,28.2,,,,
2026-07-29T11:36:29+00:00,LEAD_ACID,home_001,0.47,12.255,6.85,7.32,18.65,26.4,,,,
2026-07-29T11:36:34+00:00,LEAD_ACID,home_001,-2.73,12.256,9.84,7.11,18.28,27.9,,,,
2026-07-29T11:36:39+00:00,LEAD_ACID,home_001,-1.83,12.256,8.97,7.14,18.43,30.0,,,,
2026-07-29T11:36:44+00:00,LEAD_ACID,home_001,-4.88,12.256,12.03,7.15,18.48,32.0,,,,
2026-07-29T11:36:49+00:00,LEAD_ACID,home_001,-0.69,12.256,7.73,7.04,18.45,27.3,,,,
2026-07-29T11:36:54+00:00,LEAD_ACID,home_001,-3.0,12.256,9.82,6.82,18.3,25.3,,,,
2026-07-29T11:36:59+00:00,LEAD_ACID,home_001,-1.46,12.256,8.34,6.88,18.72,34.3,,,,
2026-07-29T11:37:04+00:00,LEAD_ACID,home_001,-7.76,12.256,15.06,7.3,18.45,34.4,,,,
2026-07-29T11:37:09+00:00,LEAD_ACID,home_001,-1.25,12.256,8.54,7.29,18.4,28.7,,,,
2026-07-29T11:37:14+00:00,LEAD_ACID,home_001,-7.85,12.256,15.05,7.2,18.43,33.1,,,,
2026-07-29T11:37:19+00:00,LEAD_ACID,home_001,-2.85,12.256,10.36,7.51,18.72,32.3,,,,
2026-07-29T11:37:24+00:00,LEAD_ACID,home_001,0.35,12.256,7.08,7.43,18.57,26.4,,,,
2026-07-29T11:37:29+00:00,LEAD_ACID,home_001,-1.2,12.256,8.55,7.35,18.57,28.7,,,,
2026-07-29T11:37:34+00:00,LEAD_ACID,home_001,-6.8,12.256,13.79,6.99,18.54,33.7,,,,
2026-07-29T11:37:39+00:00,LEAD_ACID,home_001,-0.52,12.256,7.4,6.88,18.67,30.6,,,,
2026-07-29T11:37:44+00:00,LEAD_ACID,home_001,-3.81,12.256,10.72,6.91,18.51,34.5,,,,
2026-07-29T11:37:49+00:00,LEAD_ACID,home_001,-5.76,12.256,12.84,7.08,18.26,29.8,,,,
2026-07-29T11:37:54+00:00,LEAD_ACID,home_001,-2.36,12.256,9.96,7.6,18.56,31.0,,,,
2026-07-29T11:37:59+00:00,LEAD_ACID,home_001,0.01,12.256,7.54,7.55,18.67,30.4,,,,
2026-07-29T11:38:04+00:00,LEAD_ACID,home_001,-2.47,12.256,9.55,7.08,18.53,28.3,,,,
2026-07-29T11:38:09+00:00,LEAD_ACID,home_001,-3.74,12.256,10.55,6.81,18.54,34.2,,,,
2026-07-29T11:38:14+00:00,LEAD_ACID,home_001,-1.33,12.256,8.34,7.01,18.3,30.8,,,,
2026-07-29T11:38:19+00:00,LEAD_ACID,home_001,-0.23,12.256,7.66,7.43,18.28,28.5,,,,
2026-07-29T11:38:24+00:00,LEAD_ACID,home_001,-9.16,12.256,16.02,6.86,18.48,31.5,,,,
2026-07-29T11:38:29+00:00,LEAD_ACID,home_001,-2.54,12.256,10.12,7.58,18.48,30.5,,,,
2026-07-29T11:38:34+00:00,LEAD_ACID,home_001,0.85,12.256,6.74,7.59,18.64,33.3,,,,
2026-07-29T11:38:39+00:00,LEAD_ACID,home_001,-6.25,12.256,13.06,6.81,18.52,25.7,,,,
2026-07-29T11:38:44+00:00,LEAD_ACID,home_001,-4.16,12.256,11.15,6.99,18.53,32.3,,,,
2026-07-29T11:38:49+00:00,LEAD_ACID,home_001,-6.69,12.256,14.13,7.44,18.3,33.6,,,,
2026-07-29T11:38:54+00:00,LEAD_ACID,home_001,-0.62,12.256,7.54,6.92,18.54,26.2,,,,
2026-07-29T11:38:59+00:00,LEAD_ACID,home_001,-7.09,12.256,14.53,7.44,18.6,27.8,,,,
2026-07-29T11:39:04+00:00,LEAD_ACID,home_001,-5.01,12.256,12.11,7.1,18.3,34.5,,,,
2026-07-29T11:39:09+00:00,LEAD_ACID,home_001,-0.19,12.256,7.34,7.15,18.67,25.2,,,,
2026-07-29T11:39:14+00:00,LEAD_ACID,home_001,-0.88,12.256,8.41,7.53,18.71,28.5,,,,
2026-07-29T11:39:19+00:00,LEAD_ACID,home_001,-1.38,12.256,8.33,6.95,18.54,30.8,,,,
2026-07-29T11:39:24+00:00,LEAD_ACID,home_001,0.21,12.256,7.31,7.52,18.6,26.2,,,,
2026-07-29T11:39:29+00:00,LEAD_ACID,home_001,0.57,12.256,6.84,7.41,18.52,33.7,,,,
2026-07-29T11:39:34+00:00,LEAD_ACID,home_001,-5.57,12.256,12.89,7.32,18.57,31.6,,,,
2026-07-29T11:39:39+00:00,LEAD_ACID,home_001,-4.63,12.256,11.86,7.23,18.41,26.8,,,,
2026-07-29T11:39:44+00:00,LEAD_ACID,home_001,-7.82,12.256,14.88,7.06,18.29,32.0,,,,
2026-07-29T11:39:49+00:00,LEAD_ACID,home_001,-0.25,12.256,7.6,7.35,18.74,27.4,,,,
2026-07-29T11:39:54+00:00,LEAD_ACID,home_001,-7.43,12.256,14.68,7.25,18.74,31.2,,,,
2026-07-29T11:39:59+00:00,LEAD_ACID,home_001,-3.46,12.256,10.62,7.16,18.43,34.5,,,,
2026-07-29T11:40:04+00:00,LEAD_ACID,home_001,-6.75,12.256,14.07,7.32,18.61,25.1,,,,
2026-07-29T11:40:09+00:00,LEAD_ACID,home_001,-0.97,12.256,8.22,7.25,18.27,29.0,,,,
2026-07-29T11:40:14+00:00,LEAD_ACID,home_001,-7.48,12.256,14.66,7.18,18.47,33.7,,,,
2026-07-29T11:40:19+00:00,LEAD_ACID,home_001,-3.33,12.256,10.78,7.45,18.48,32.4,,,,
2026-07-29T11:40:24+00:00,LEAD_ACID,home_001,-1.21,12.256,8.2,6.99,18.66,33.6,,,,
2026-07-29T11:40:29+00:00,LEAD_ACID,home_001,-2.26,12.256,9.16,6.9,18.64,28.1,,,,
2026-07-29T11:40:34+00:00,LEAD_ACID,home_001,-6.65,12.256,13.54,6.89,18.35,32.8,,,,
2026-07-29T11:40:40+00:00,LEAD_ACID,home_001,-3.77,12.256,10.58,6.81,18.58,32.2,,,,
2026-07-29T11:40:44+00:00,LEAD_ACID,home_001,0.02,12.256,7.57,7.59,18.47,30.1,,,,
2026-07-29T11:40:49+00:00,LEAD_ACID,home_001,-6.25,12.256,13.85,7.6,18.66,30.5,,,,
2026-07-29T11:40:54+00:00,LEAD_ACID,home_001,-6.31,12.256,13.76,7.45,18.48,34.1,,,,
2026-07-29T11:40:59+00:00,LEAD_ACID,home_001,-7.59,12.256,14.65,7.06,18.41,27.8,,,,
2026-07-29T11:41:04+00:00,LEAD_ACID,home_001,-7.14,12.256,14.06,6.92,18.65,31.7,,,,
2026-07-29T11:41:09+00:00,LEAD_ACID,home_001,-7.15,12.256,14.37,7.22,18.25,33.2,,,,
2026-07-29T11:41:14+00:00,LEAD_ACID,home_001,-2.2,12.256,9.55,7.35,18.69,26.3,,,,
2026-07-29T11:41:19+00:00,LEAD_ACID,home_001,-8.42,12.256,15.28,6.86,18.37,32.9,,,,
2026-07-29T11:41:24+00:00,LEAD_ACID,home_001,-4.1,12.256,11.3,7.2,18.35,34.4,,,,
2026-07-29T11:41:29+00:00,LEAD_ACID,home_001,-3.81,12.256,11.36,7.55,18.31,27.5,,,,
2026-07-29T11:41:34+00:00,LEAD_ACID,home_001,-2.16,12.256,9.74,7.58,18.67,29.4,,,,
2026-07-29T11:41:39+00:00,LEAD_ACID,home_001,-8.41,12.256,15.22,6.81,18.57,34.8,,,,
2026-07-29T11:41:44+00:00,LEAD_ACID,home_001,0.21,12.255,7.35,7.56,18.28,26.6,,,,
2026-07-29T11:41:49+00:00,LEAD_ACID,home_001,-0.26,12.256,7.32,7.06,18.72,31.9,,,,
2026-07-29T11:41:54+00:00,LEAD_ACID,home_001,-0.95,12.256,7.91,6.96,18.57,32.9,,,,
2026-07-29T11:42:00+00:00,LEAD_ACID,home_001,-6.6,12.256,13.55,6.95,18.47,28.4,,,,
2026-07-29T11:42:04+00:00,LEAD_ACID,home_001,-0.87,12.256,8.46,7.59,18.68,25.2,,,,
2026-07-29T11:42:09+00:00,LEAD_ACID,home_001,-2.66,12.256,9.67,7.01,18.42,27.1,,,,
2026-07-29T11:42:14+00:00,LEAD_ACID,home_001,-6.78,12.256,14.33,7.55,18.39,33.2,,,,
2026-07-29T11:42:19+00:00,LEAD_ACID,home_001,-0.38,12.256,7.36,6.98,18.34,29.3,,,,
2026-07-29T11:42:24+00:00,LEAD_ACID,home_001,-1.18,12.256,8.62,7.44,18.27,31.8,,,,
2026-07-29T11:42:29+00:00,LEAD_ACID,home_001,-9.48,12.256,16.34,6.86,18.47,28.5,,,,
2026-07-29T11:42:34+00:00,LEAD_ACID,home_001,-1.75,12.256,9.16,7.41,18.48,32.9,,,,
2026-07-29T11:42:40+00:00,LEAD_ACID,home_001,-6.88,12.256,13.89,7.01,18.67,32.1,,,,
2026-07-29T11:42:44+00:00,LEAD_ACID,home_001,-2.78,12.256,9.67,6.89,18.62,26.5,,,,
2026-07-29T11:42:55+00:00,LEAD_ACID,home_001,-3.08,12.256,10.34,7.26,18.45,25.6,,,,
2026-07-29T11:43:00+00:00,LEAD_ACID,home_001,-8.18,12.256,15.14,6.96,18.27,28.1,,,,
2026-07-29T11:43:05+00:00,LEAD_ACID,home_001,-0.23,12.256,7.56,7.33,18.7,32.0,,,,
2026-07-29T11:43:10+00:00,LEAD_ACID,home_001,-5.61,12.256,12.72,7.11,18.44,32.3,,,,
2026-07-29T11:43:15+00:00,LEAD_ACID,home_001,-3.09,12.256,10.23,7.14,18.69,26.7,,,,
2026-07-29T11:43:20+00:00,LEAD_ACID,home_001,-9.39,12.256,16.69,7.3,18.48,28.3,,,,
2026-07-29T11:43:25+00:00,LEAD_ACID,home_001,-7.8,12.256,15.18,7.38,18.71,25.7,,,,
2026-07-29T11:43:30+00:00,LEAD_ACID,home_001,-4.42,12.255,11.41,6.99,18.39,26.2,,,,
2026-07-29T11:43:35+00:00,LEAD_ACID,home_001,-7.31,12.255,14.77,7.46,18.74,34.4,,,,
2026-07-29T11:43:40+00:00,LEAD_ACID,home_001,-5.74,12.255,13.21,7.47,18.55,34.8,,,,
2026-07-29T11:43:45+00:00,LEAD_ACID,home_001,-1.82,12.255,9.2,7.38,18.5,33.5,,,,
2026-07-29T11:43:50+00:00,LEAD_ACID,home_001,-1.43,12.255,8.51,7.08,18.55,28.6,,,,
2026-07-29T11:43:55+00:00,LEAD_ACID,home_001,-3.19,12.255,10.78,7.59,18.28,32.8,,,,
2026-07-29T11:44:00+00:00,LEAD_ACID,home_001,0.45,12.255,6.8,7.25,18.35,30.5,,,,
2026-07-29T11:44:05+00:00,LEAD_ACID,home_001,-2.17,12.256,9.21,7.04,18.52,32.8,,,,
2026-07-29T11:44:10+00:00,LEAD_ACID,home_001,-1.18,12.256,8.45,7.27,18.3,27.3,,,,
2026-07-29T11:44:15+00:00,LEAD_ACID,home_001,-6.95,12.256,13.89,6.94,18.54,28.8,,,,
2026-07-29T11:44:20+00:00,LEAD_ACID,home_001,-7.57,12.256,14.38,6.81,18.49,31.6,,,,
2026-07-29T11:44:25+00:00,LEAD_ACID,home_001,-8.03,12.255,15.18,7.15,18.47,27.2,,,,
2026-07-29T11:44:30+00:00,LEAD_ACID,home_001,-2.62,12.255,9.54,6.92,18.69,32.1,,,,
2026-07-29T11:44:41+00:00,LEAD_ACID,home_001,-3.73,12.255,11.33,7.6,18.47,28.3,,,,
2026-07-29T11:44:45+00:00,LEAD_ACID,home_001,-2.67,12.255,10.22,7.55,18.38,30.6,,,,
2026-07-29T11:44:50+00:00,LEAD_ACID,home_001,-2.17,12.255,9.46,7.29,18.43,29.1,,,,
2026-07-29T11:44:55+00:00,LEAD_ACID,home_001,-9.09,12.255,16.44,7.35,18.35,26.1,,,,
2026-07-29T11:45:00+00:00,LEAD_ACID,home_001,-1.37,12.255,8.84,7.47,18.69,28.8,,,,
2026-07-29T11:45:05+00:00,LEAD_ACID,home_001,-4.55,12.255,11.8,7.25,18.66,32.3,,,,
2026-07-29T11:45:10+00:00,LEAD_ACID,home_001,-1.54,12.255,9.1,7.56,18.57,31.6,,,,
2026-07-29T11:45:15+00:00,LEAD_ACID,home_001,-6.44,12.255,14.04,7.6,18.57,35.0,,,,
2026-07-29T11:45:20+00:00,LEAD_ACID,home_001,-8.36,12.255,15.95,7.59,18.26,32.6,,,,
2026-07-29T11:45:25+00:00,LEAD_ACID,home_001,-4.29,12.255,11.82,7.53,18.58,26.4,,,,
2026-07-29T11:45:30+00:00,LEAD_ACID,home_001,-0.73,12.255,7.93,7.2,18.6,27.7,,,,
2026-07-29T11:45:35+00:00,LEAD_ACID,home_001,-5.13,12.255,12.36,7.23,18.27,30.7,,,,
2026-07-29T11:45:40+00:00,LEAD_ACID,home_001,0.11,12.255,7.32,7.43,18.53,29.7,,,,
2026-07-29T11:45:45+00:00,LEAD_ACID,home_001,-2.36,12.255,9.87,7.51,18.64,32.3,,,,
2026-07-29T11:45:50+00:00,LEAD_ACID,home_001,-6.08,12.255,13.09,7.01,18.61,32.9,,,,
2026-07-29T11:45:55+00:00,LEAD_ACID,home_001,-0.72,12.255,7.53,6.81,18.44,32.9,,,,
2026-07-29T11:46:00+00:00,LEAD_ACID,home_001,-5.28,12.255,12.46,7.18,18.43,26.2,,,,
2026-07-29T11:46:05+00:00,LEAD_ACID,home_001,-4.42,12.255,11.45,7.03,18.5,29.0,,,,
2026-07-29T11:46:10+00:00,LEAD_ACID,home_001,-7.54,12.255,15.09,7.55,18.48,26.5,,,,
2026-07-29T11:46:15+00:00,LEAD_ACID,home_001,-5.87,12.255,12.85,6.98,18.52,25.8,,,,
2026-07-29T11:46:20+00:00,LEAD_ACID,home_001,-7.63,12.255,14.72,7.09,18.36,29.0,,,,
2026-07-29T11:46:25+00:00,LEAD_ACID,home_001,-8.44,12.255,15.46,7.02,18.33,25.1,,,,
2026-07-29T11:46:30+00:00,LEAD_ACID,home_001,-2.03,12.255,9.15,7.12,18.72,32.2,,,,
