home_id,generation,predicted_at,actual_at,solar_predicted_w,solar_actual_w,load_predicted_va,load_actual_va,solar_physics_at_prediction_w,load_physics_at_prediction_va,soc_now_percent,soc_physics_pct,soc_coulomb_pct,cloud_cover_pct,ambient_temp_c,weather_condition
home_001,,2026-07-29T11:19:07+00:00,2026-07-29T11:19:12+00:00,134.22,129.184,127.24,3619.2,136.09,120.13,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:19:12+00:00,2026-07-29T11:19:17+00:00,133.29,131.897,109.72,2913.6,129.18,184.85,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:19:17+00:00,2026-07-29T11:19:22+00:00,132.72,128.111,115.68,2404.8,131.9,148.81,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:19:22+00:00,2026-07-29T11:19:28+00:00,132.64,125.652,107.72,2472.0,128.11,122.83,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:19:28+00:00,2026-07-29T11:19:32+00:00,133.09,139.051,119.03,1980.0,125.65,126.26,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:19:32+00:00,2026-07-29T11:19:37+00:00,131.4,135.644,155.91,2496.0,139.05,101.13,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:19:37+00:00,2026-07-29T11:19:42+00:00,134.35,139.08,129.7,1936.8,135.64,127.48,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:19:42+00:00,2026-07-29T11:19:47+00:00,132.59,136.419,165.48,3290.4,139.08,98.92,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:19:47+00:00,2026-07-29T11:19:52+00:00,133.41,141.862,128.88,3100.8,136.42,168.06,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:19:52+00:00,2026-07-29T11:19:57+00:00,133.34,136.469,127.04,2664.0,141.86,158.37,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:19:57+00:00,2026-07-29T11:20:03+00:00,134.93,127.175,128.4,3993.6,136.47,136.06,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:20:03+00:00,2026-07-29T11:20:07+00:00,133.65,133.075,126.82,2424.0,127.17,203.97,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:20:07+00:00,2026-07-29T11:20:12+00:00,132.91,130.2,122.55,2541.6,133.07,123.81,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:20:12+00:00,2026-07-29T11:20:17+00:00,130.47,140.434,117.84,3525.6,130.2,129.81,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:20:17+00:00,2026-07-29T11:20:24+00:00,134.75,138.086,131.45,3163.2,140.43,180.07,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:20:24+00:00,2026-07-29T11:20:27+00:00,133.46,137.009,133.93,2188.8,138.09,161.56,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:20:27+00:00,2026-07-29T11:20:32+00:00,133.96,130.41,140.11,2556.0,137.01,111.79,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:20:32+00:00,2026-07-29T11:20:37+00:00,133.09,137.104,138.33,2239.2,130.41,130.55,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:20:37+00:00,2026-07-29T11:20:42+00:00,134.55,137.38,146.72,2635.2,137.1,114.37,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:20:42+00:00,2026-07-29T11:20:47+00:00,134.45,131.835,127.45,3302.4,137.38,134.59,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:20:47+00:00,2026-07-29T11:20:52+00:00,130.37,138.877,127.26,2121.6,131.84,168.67,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:20:52+00:00,2026-07-29T11:20:57+00:00,134.21,129.85,151.47,2037.6,138.88,108.36,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:20:57+00:00,2026-07-29T11:21:02+00:00,134.84,138.975,124.42,1831.2,129.85,104.07,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:21:02+00:00,2026-07-29T11:21:07+00:00,134.26,131.74,132.27,2020.8,138.97,93.53,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:21:07+00:00,2026-07-29T11:21:13+00:00,135.53,128.127,115.4,2719.2,131.74,103.21,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:21:13+00:00,2026-07-29T11:21:17+00:00,134.83,135.089,106.99,3847.2,128.13,138.88,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:21:17+00:00,2026-07-29T11:21:23+00:00,133.03,125.877,138.92,3568.8,135.09,196.5,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:21:23+00:00,2026-07-29T11:21:27+00:00,133.69,134.165,137.99,3216.0,125.88,182.28,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:21:27+00:00,2026-07-29T11:21:32+00:00,132.07,130.055,112.76,2700.0,134.16,164.26,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:21:32+00:00,2026-07-29T11:21:37+00:00,132.81,128.174,126.72,2464.8,130.06,137.9,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:21:37+00:00,2026-07-29T11:21:42+00:00,134.83,138.335,131.34,3348.0,128.17,125.89,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:21:42+00:00,2026-07-29T11:21:47+00:00,132.33,138.116,134.21,2858.4,138.34,171.0,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:21:47+00:00,2026-07-29T11:21:52+00:00,133.93,137.011,136.86,1994.4,138.12,145.99,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:21:52+00:00,2026-07-29T11:21:57+00:00,133.86,129.2,128.57,3926.4,137.01,101.86,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:21:57+00:00,2026-07-29T11:22:02+00:00,134.32,141.112,158.79,3480.0,129.2,200.54,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:22:02+00:00,2026-07-29T11:22:07+00:00,134.04,139.017,151.39,2340.0,141.11,177.74,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:22:07+00:00,2026-07-29T11:22:13+00:00,133.89,139.969,133.51,2760.0,139.02,119.52,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:22:13+00:00,2026-07-29T11:22:17+00:00,135.45,133.416,136.78,2676.0,139.97,140.97,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:22:17+00:00,2026-07-29T11:22:23+00:00,133.45,129.198,134.51,3823.2,133.42,136.68,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:22:23+00:00,2026-07-29T11:22:28+00:00,134.86,134.359,164.61,2731.2,129.2,195.27,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:22:28+00:00,2026-07-29T11:22:33+00:00,132.84,128.536,148.7,3139.2,134.36,139.5,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:22:33+00:00,2026-07-29T11:22:37+00:00,135.66,129.404,126.26,3429.6,128.54,160.34,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:22:37+00:00,2026-07-29T11:22:42+00:00,134.33,131.243,161.83,3688.8,129.4,175.17,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:22:42+00:00,2026-07-29T11:22:47+00:00,132.06,141.098,134.16,3612.0,131.24,188.41,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:22:47+00:00,2026-07-29T11:22:53+00:00,135.8,134.139,135.93,3859.2,141.1,184.47,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:22:53+00:00,2026-07-29T11:22:58+00:00,132.06,129.238,171.26,3530.4,134.14,197.09,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:22:58+00:00,2026-07-29T11:23:03+00:00,134.37,134.746,156.46,3708.0,129.24,180.3,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:23:03+00:00,2026-07-29T11:23:08+00:00,132.31,136.013,172.45,1836.0,134.75,189.37,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:23:08+00:00,2026-07-29T11:23:13+00:00,134.06,135.678,141.6,1627.2,136.01,93.77,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:23:13+00:00,2026-07-29T11:23:18+00:00,133.37,128.645,124.23,2467.2,135.68,83.1,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:23:18+00:00,2026-07-29T11:23:22+00:00,134.89,129.266,154.86,2755.2,128.65,126.0,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:23:22+00:00,2026-07-29T11:23:28+00:00,132.9,126.628,152.53,3237.6,129.27,140.71,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:23:28+00:00,2026-07-29T11:23:32+00:00,131.45,131.406,146.57,2719.2,126.63,165.35,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:23:32+00:00,2026-07-29T11:23:38+00:00,130.42,141.261,142.53,1761.6,131.41,138.87,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:23:38+00:00,2026-07-29T11:23:43+00:00,134.31,135.157,138.95,3052.8,141.26,89.97,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:23:43+00:00,2026-07-29T11:23:48+00:00,133.24,126.814,136.79,2304.0,135.16,155.91,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:23:48+00:00,2026-07-29T11:23:53+00:00,132.21,131.316,144.45,2616.0,126.81,117.67,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:23:53+00:00,2026-07-29T11:23:58+00:00,134.67,137.666,131.72,1672.8,131.32,133.6,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:23:58+00:00,2026-07-29T11:24:03+00:00,133.86,124.555,131.47,2241.6,137.67,85.43,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:24:03+00:00,2026-07-29T11:24:08+00:00,129.79,137.442,130.43,2596.8,124.56,114.48,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:24:08+00:00,2026-07-29T11:24:13+00:00,133.59,134.509,129.76,1963.2,137.44,132.62,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:24:13+00:00,2026-07-29T11:24:18+00:00,133.65,127.789,122.69,3583.2,134.51,100.26,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:24:18+00:00,2026-07-29T11:24:23+00:00,134.09,131.926,123.58,3950.4,127.79,183.0,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:24:23+00:00,2026-07-29T11:24:28+00:00,133.21,141.553,136.77,2930.4,131.93,201.75,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:24:28+00:00,2026-07-29T11:24:34+00:00,134.79,127.908,135.93,2460.0,141.55,149.66,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:24:34+00:00,2026-07-29T11:24:38+00:00,133.66,135.513,128.45,2287.2,127.91,125.63,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:24:38+00:00,2026-07-29T11:24:45+00:00,131.97,133.562,134.56,3468.0,135.51,116.81,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:24:45+00:00,2026-07-29T11:24:48+00:00,134.75,131.764,143.85,2512.8,133.56,177.11,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:24:48+00:00,2026-07-29T11:24:53+00:00,135.51,137.418,131.42,2740.8,131.76,128.33,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:24:53+00:00,2026-07-29T11:24:58+00:00,134.0,131.775,147.15,2292.0,137.42,139.97,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:24:58+00:00,2026-07-29T11:25:03+00:00,133.68,126.882,136.25,1708.8,131.78,117.05,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:25:03+00:00,2026-07-29T11:25:08+00:00,131.41,138.769,127.71,3302.4,126.88,87.27,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:25:08+00:00,2026-07-29T11:25:13+00:00,133.38,133.032,146.94,3316.8,138.77,168.66,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:25:13+00:00,2026-07-29T11:25:18+00:00,132.56,129.169,125.03,3614.4,133.03,169.39,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:25:18+00:00,2026-07-29T11:25:23+00:00,133.44,128.037,162.63,2925.6,129.17,184.59,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:25:23+00:00,2026-07-29T11:25:28+00:00,134.1,131.583,120.99,2325.6,128.04,149.41,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:25:28+00:00,2026-07-29T11:25:33+00:00,133.39,128.297,144.1,3480.0,131.58,118.77,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:25:33+00:00,2026-07-29T11:25:38+00:00,134.5,141.242,149.21,2438.4,128.3,177.73,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:25:38+00:00,2026-07-29T11:25:43+00:00,134.71,133.002,151.62,2318.4,141.24,124.53,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:25:43+00:00,2026-07-29T11:25:48+00:00,133.2,131.458,132.22,3624.0,133.0,118.4,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:25:48+00:00,2026-07-29T11:25:53+00:00,134.85,129.106,148.2,1644.0,131.46,185.08,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:25:53+00:00,2026-07-29T11:25:58+00:00,133.72,139.482,135.25,3206.4,129.11,83.96,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:25:58+00:00,2026-07-29T11:26:03+00:00,134.62,129.545,122.62,2918.4,139.48,163.75,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:26:03+00:00,2026-07-29T11:26:08+00:00,130.21,134.688,151.51,3122.4,129.54,149.04,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:26:08+00:00,2026-07-29T11:26:13+00:00,132.04,136.381,133.05,3489.6,134.69,159.46,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:26:13+00:00,2026-07-29T11:26:18+00:00,133.3,126.867,136.57,3384.0,136.38,178.22,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:26:18+00:00,2026-07-29T11:26:23+00:00,130.7,138.271,154.97,1617.6,126.87,172.82,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:26:23+00:00,2026-07-29T11:26:28+00:00,133.1,126.384,132.94,2978.4,138.27,82.61,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:26:28+00:00,2026-07-29T11:26:33+00:00,134.22,131.865,132.28,3482.4,126.38,152.11,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:26:33+00:00,2026-07-29T11:26:38+00:00,132.51,130.001,133.19,2827.2,131.87,177.85,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:26:38+00:00,2026-07-29T11:26:43+00:00,130.86,135.285,136.3,3381.6,130.0,144.39,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:26:43+00:00,2026-07-29T11:26:48+00:00,133.56,135.68,142.88,3547.2,135.28,172.7,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:26:48+00:00,2026-07-29T11:26:53+00:00,131.79,135.82,161.51,2836.8,135.68,181.16,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:26:53+00:00,2026-07-29T11:26:58+00:00,134.19,137.307,151.72,2625.6,135.82,144.88,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:26:58+00:00,2026-07-29T11:27:03+00:00,133.84,132.952,132.98,2388.0,137.31,134.09,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:27:03+00:00,2026-07-29T11:27:08+00:00,133.88,128.736,149.12,3892.8,132.95,121.96,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:27:08+00:00,2026-07-29T11:27:13+00:00,133.22,133.956,135.07,2304.0,128.74,198.81,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:27:13+00:00,2026-07-29T11:27:20+00:00,130.72,130.631,148.71,1891.2,133.96,117.67,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:27:20+00:00,2026-07-29T11:27:23+00:00,132.74,132.309,139.91,2676.0,130.63,96.58,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:27:23+00:00,2026-07-29T11:27:28+00:00,132.28,140.348,153.17,3182.4,132.31,136.67,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:27:28+00:00,2026-07-29T11:27:33+00:00,134.01,131.492,146.01,3292.8,140.35,162.53,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:27:33+00:00,2026-07-29T11:27:38+00:00,134.56,126.862,147.14,2198.4,131.49,168.17,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:27:38+00:00,2026-07-29T11:27:43+00:00,135.15,137.524,148.44,3278.4,126.86,112.27,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:27:43+00:00,2026-07-29T11:27:48+00:00,133.15,138.075,150.89,3336.0,137.52,167.43,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:27:48+00:00,2026-07-29T11:27:53+00:00,134.06,129.175,145.0,2880.0,138.07,170.37,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:27:53+00:00,2026-07-29T11:29:16+00:00,135.15,126.53,152.64,2424.0,129.18,147.08,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:29:16+00:00,2026-07-29T11:29:18+00:00,131.42,138.495,144.87,3902.4,126.53,123.8,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:29:18+00:00,2026-07-29T11:29:23+00:00,133.64,133.892,152.81,2877.6,138.5,199.3,68.3,64.8,68.3,100.0,,Clouds
home_001,,2026-07-29T11:29:23+00:00,2026-07-29T11:29:28+00:00,131.43,141.816,136.18,2505.6,133.89,146.95,68.3,64.7,68.3,100.0,,Clouds
home_001,,2026-07-29T11:29:28+00:00,2026-07-29T11:29:33+00:00,133.42,139.775,154.88,2138.4,141.82,127.95,68.3,64.7,68.3,100.0,,Clouds
home_001,,2026-07-29T11:29:33+00:00,2026-07-29T11:29:38+00:00,132.93,138.415,126.64,3552.0,139.78,109.2,68.3,64.7,68.3,100.0,,Clouds
home_001,,2026-07-29T11:29:38+00:00,2026-07-29T11:29:43+00:00,134.21,131.904,145.73,2136.0,138.41,181.39,68.3,64.7,68.3,100.0,,Clouds
home_001,,2026-07-29T11:29:43+00:00,2026-07-29T11:29:48+00:00,130.5,136.338,139.83,3043.2,131.9,109.08,68.3,64.7,68.3,100.0,,Clouds
home_001,,2026-07-29T11:29:48+00:00,2026-07-29T11:29:53+00:00,133.39,135.117,135.9,3139.2,136.34,155.41,68.3,64.7,68.3,100.0,,Clouds
home_001,,2026-07-29T11:29:53+00:00,2026-07-29T11:29:58+00:00,131.63,131.789,142.13,3710.4,135.12,160.31,68.3,64.7,68.3,100.0,,Clouds
home_001,,2026-07-29T11:29:58+00:00,2026-07-29T11:30:03+00:00,133.45,129.859,144.22,1677.6,131.79,189.48,68.3,64.7,68.3,100.0,,Clouds
home_001,,2026-07-29T11:30:03+00:00,2026-07-29T11:30:08+00:00,134.73,139.515,166.14,3866.4,129.86,85.67,68.3,64.7,68.3,100.0,,Clouds
home_001,,2026-07-29T11:30:08+00:00,2026-07-29T11:30:13+00:00,133.59,134.736,148.28,3062.4,139.51,197.44,68.3,64.7,68.3,100.0,,Clouds
home_001,,2026-07-29T11:30:13+00:00,2026-07-29T11:30:18+00:00,132.99,129.57,146.05,1776.0,134.74,156.39,68.3,64.7,68.3,100.0,,Clouds
home_001,,2026-07-29T11:30:18+00:00,2026-07-29T11:30:23+00:00,133.04,126.591,143.26,2023.2,129.57,90.69,68.3,64.7,68.3,100.0,,Clouds
home_001,,2026-07-29T11:30:23+00:00,2026-07-29T11:30:28+00:00,135.27,131.905,170.68,2678.4,126.59,103.32,68.3,64.7,68.3,100.0,,Clouds
home_001,,2026-07-29T11:30:28+00:00,2026-07-29T11:30:33+00:00,133.22,141.149,163.69,1677.6,131.91,136.78,68.3,64.7,68.3,100.0,,Clouds
home_001,,2026-07-29T11:30:33+00:00,2026-07-29T11:30:38+00:00,132.6,134.831,177.5,3998.4,141.15,85.67,68.3,64.7,68.3,100.0,,Clouds
home_001,,2026-07-29T11:30:38+00:00,2026-07-29T11:30:43+00:00,134.27,139.763,142.94,2457.6,134.83,204.19,68.3,64.7,68.3,100.0,,Clouds
home_001,,2026-07-29T11:30:43+00:00,2026-07-29T11:30:48+00:00,133.83,141.892,134.92,3225.6,139.76,125.5,68.3,64.7,68.3,100.0,,Clouds
home_001,,2026-07-29T11:30:48+00:00,2026-07-29T11:30:53+00:00,132.98,132.486,173.47,3712.8,141.89,164.72,68.3,64.7,68.3,100.0,,Clouds
home_001,,2026-07-29T11:30:53+00:00,2026-07-29T11:30:58+00:00,132.85,133.913,129.05,3410.4,132.49,189.6,68.3,64.7,68.3,100.0,,Clouds
home_001,,2026-07-29T11:30:58+00:00,2026-07-29T11:31:03+00:00,132.66,128.412,136.6,3470.4,133.91,174.16,68.3,64.7,68.3,100.0,,Clouds
home_001,,2026-07-29T11:31:03+00:00,2026-07-29T11:31:08+00:00,131.66,129.763,138.85,3585.6,128.41,177.22,68.3,64.7,68.3,100.0,,Clouds
home_001,,2026-07-29T11:31:08+00:00,2026-07-29T11:31:13+00:00,130.94,140.355,159.26,2920.8,129.76,183.1,68.3,64.7,68.3,100.0,,Clouds
home_001,,2026-07-29T11:31:13+00:00,2026-07-29T11:31:18+00:00,134.36,139.187,146.37,2983.2,140.35,149.16,68.3,64.7,68.3,100.0,,Clouds
home_001,,2026-07-29T11:31:18+00:00,2026-07-29T11:31:23+00:00,133.54,134.542,134.85,2544.0,139.19,152.34,68.3,64.7,68.3,100.0,,Clouds
home_001,,2026-07-29T11:31:23+00:00,2026-07-29T11:31:28+00:00,133.7,129.859,146.05,2102.4,134.54,129.91,68.3,64.7,68.3,100.0,,Clouds
home_001,,2026-07-29T11:31:28+00:00,2026-07-29T11:31:33+00:00,131.5,127.478,135.94,3520.8,129.86,107.36,68.3,64.7,68.3,100.0,,Clouds
home_001,,2026-07-29T11:31:33+00:00,2026-07-29T11:31:38+00:00,134.1,138.682,141.6,2719.2,127.48,179.8,68.3,64.7,68.3,100.0,,Clouds
home_001,,2026-07-29T11:31:38+00:00,2026-07-29T11:31:43+00:00,132.8,137.498,139.99,2280.0,138.68,138.86,68.3,64.7,68.3,100.0,,Clouds
home_001,,2026-07-29T11:31:43+00:00,2026-07-29T11:31:48+00:00,133.52,126.615,134.75,2721.6,137.5,116.43,68.3,64.7,68.3,100.0,,Clouds
home_001,,2026-07-29T11:31:48+00:00,2026-07-29T11:31:53+00:00,132.95,137.672,119.58,1672.8,126.61,138.98,68.3,64.7,68.3,100.0,,Clouds
home_001,,2026-07-29T11:31:53+00:00,2026-07-29T11:31:58+00:00,130.83,136.633,155.15,2592.0,137.67,85.42,68.3,64.7,68.3,100.0,,Clouds
home_001,,2026-07-29T11:31:58+00:00,2026-07-29T11:32:03+00:00,131.8,133.498,140.74,3448.8,136.63,132.37,68.3,64.7,68.3,100.0,,Clouds
home_001,,2026-07-29T11:32:03+00:00,2026-07-29T11:32:08+00:00,133.18,136.751,142.1,3220.8,133.5,176.12,68.3,64.7,68.3,100.0,,Clouds
home_001,,2026-07-29T11:32:08+00:00,2026-07-29T11:32:14+00:00,132.88,135.0,143.9,3849.6,136.75,164.48,68.3,64.7,68.3,100.0,,Clouds
home_001,,2026-07-29T11:32:14+00:00,2026-07-29T11:32:18+00:00,133.75,131.856,171.07,3825.6,135.0,196.59,68.3,64.7,68.3,100.0,,Clouds
home_001,,2026-07-29T11:32:18+00:00,2026-07-29T11:32:23+00:00,134.01,133.545,161.86,3168.0,131.86,195.36,68.3,64.7,68.3,100.0,,Clouds
home_001,,2026-07-29T11:32:23+00:00,2026-07-29T11:32:28+00:00,132.89,126.822,149.37,1910.4,133.54,161.78,68.3,64.7,68.3,100.0,,Clouds
home_001,,2026-07-29T11:32:28+00:00,2026-07-29T11:32:33+00:00,133.77,139.709,139.1,2020.8,126.82,97.56,68.3,64.7,68.3,100.0,,Clouds
home_001,,2026-07-29T11:32:33+00:00,2026-07-29T11:32:38+00:00,135.11,126.266,151.91,1701.6,139.71,103.2,68.3,64.7,68.3,100.0,,Clouds
home_001,,2026-07-29T11:32:38+00:00,2026-07-29T11:32:43+00:00,133.81,137.331,135.99,3547.2,126.27,86.89,68.3,64.7,68.3,100.0,,Clouds
home_001,,2026-07-29T11:32:43+00:00,2026-07-29T11:32:49+00:00,133.66,134.31,152.42,3928.8,137.33,181.14,68.3,64.7,68.3,100.0,,Clouds
home_001,,2026-07-29T11:32:49+00:00,2026-07-29T11:32:53+00:00,133.73,126.133,155.84,2731.2,134.31,200.63,68.3,64.7,68.3,100.0,,Clouds
home_001,,2026-07-29T11:32:53+00:00,2026-07-29T11:32:59+00:00,135.8,133.511,109.88,3460.8,126.13,139.47,68.3,64.7,68.3,100.0,,Clouds
home_001,,2026-07-29T11:32:59+00:00,2026-07-29T11:33:03+00:00,132.67,131.361,146.92,2856.0,133.51,176.73,68.3,64.7,68.3,100.0,,Clouds
home_001,,2026-07-29T11:33:03+00:00,2026-07-29T11:33:09+00:00,132.45,133.177,135.2,1970.4,131.36,145.85,68.3,64.7,68.3,100.0,,Clouds
home_001,,2026-07-29T11:33:09+00:00,2026-07-29T11:33:13+00:00,133.79,127.969,153.95,2978.4,133.18,100.62,68.3,64.7,68.3,100.0,,Clouds
home_001,,2026-07-29T11:33:13+00:00,2026-07-29T11:33:19+00:00,132.16,129.124,134.77,3816.0,127.97,152.1,68.3,64.7,68.3,100.0,,Clouds
home_001,,2026-07-29T11:33:19+00:00,2026-07-29T11:33:24+00:00,133.77,126.68,148.36,1735.2,129.12,194.87,68.3,64.7,68.3,100.0,,Clouds
home_001,,2026-07-29T11:33:24+00:00,2026-07-29T11:33:29+00:00,136.12,134.836,148.45,2176.8,126.68,88.61,68.3,64.7,68.3,100.0,,Clouds
home_001,,2026-07-29T11:33:29+00:00,2026-07-29T11:33:34+00:00,133.37,128.969,144.23,3144.0,134.84,111.16,68.3,64.7,68.3,100.0,,Clouds
home_001,,2026-07-29T11:33:34+00:00,2026-07-29T11:33:39+00:00,131.5,137.745,136.63,2056.8,128.97,160.55,68.3,64.7,68.3,100.0,,Clouds
home_001,,2026-07-29T11:33:39+00:00,2026-07-29T11:33:44+00:00,131.73,129.755,135.31,2136.0,137.75,105.03,68.3,64.7,68.3,100.0,,Clouds
home_001,,2026-07-29T11:33:44+00:00,2026-07-29T11:33:49+00:00,133.95,128.232,143.88,2436.0,129.75,109.08,68.3,64.7,68.3,100.0,,Clouds
